,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
328,Shot Chart Detail,0021900088,595,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,6,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,122,81,1,0,20191103,SAS,LAL
329,Shot Chart Detail,0021900088,614,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,4,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-30,52,1,0,20191103,SAS,LAL
330,Shot Chart Detail,0021900088,646,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,2,10,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-51,74,1,1,20191103,SAS,LAL
331,Shot Chart Detail,0021900100,18,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,10,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,8,1,0,20191105,CHI,LAL
332,Shot Chart Detail,0021900100,34,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20191105,CHI,LAL
333,Shot Chart Detail,0021900100,47,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,7,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,122,46,1,0,20191105,CHI,LAL
334,Shot Chart Detail,0021900100,114,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,27,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,33,1,0,20191105,CHI,LAL
335,Shot Chart Detail,0021900100,117,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,3,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,0,20191105,CHI,LAL
336,Shot Chart Detail,0021900100,142,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,60,1,0,20191105,CHI,LAL
337,Shot Chart Detail,0021900100,254,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,5,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-127,-30,1,0,20191105,CHI,LAL
338,Shot Chart Detail,0021900100,258,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,4,44,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,57,1,0,20191105,CHI,LAL
339,Shot Chart Detail,0021900100,290,203076,Anthony Davis,1610612747,Los Angeles Lakers,2,2,37,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20191105,CHI,LAL
340,Shot Chart Detail,0021900100,345,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,10,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-33,48,1,0,20191105,CHI,LAL
341,Shot Chart Detail,0021900100,355,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,9,14,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,87,1,1,20191105,CHI,LAL
342,Shot Chart Detail,0021900100,361,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-58,184,1,1,20191105,CHI,LAL
343,Shot Chart Detail,0021900100,413,203076,Anthony Davis,1610612747,Los Angeles Lakers,3,5,20,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,10,1,0,20191105,CHI,LAL
344,Shot Chart Detail,0021900100,634,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,2,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,0,1,1,20191105,CHI,LAL
345,Shot Chart Detail,0021900100,640,203076,Anthony Davis,1610612747,Los Angeles Lakers,4,2,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20191105,CHI,LAL
346,Shot Chart Detail,0021900002,190,201162,Jared Dudley,1610612747,Los Angeles Lakers,2,10,19,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,242,18,1,1,20191022,LAC,LAL
347,Shot Chart Detail,0021900002,551,201162,Jared Dudley,1610612747,Los Angeles Lakers,4,8,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-70,246,1,1,20191022,LAC,LAL
348,Shot Chart Detail,0021900040,201,201162,Jared Dudley,1610612747,Los Angeles Lakers,2,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,197,21,1,0,20191027,LAL,CHA
349,Shot Chart Detail,0021900002,11,201980,Danny Green,1610612747,Los Angeles Lakers,1,11,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,221,1,1,20191022,LAC,LAL
350,Shot Chart Detail,0021900002,24,201980,Danny Green,1610612747,Los Angeles Lakers,1,9,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,12,1,0,20191022,LAC,LAL
351,Shot Chart Detail,0021900002,239,201980,Danny Green,1610612747,Los Angeles Lakers,2,6,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,129,99,1,0,20191022,LAC,LAL
352,Shot Chart Detail,0021900002,355,201980,Danny Green,1610612747,Los Angeles Lakers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,217,172,1,0,20191022,LAC,LAL
353,Shot Chart Detail,0021900002,383,201980,Danny Green,1610612747,Los Angeles Lakers,3,9,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,34,1,1,20191022,LAC,LAL
354,Shot Chart Detail,0021900002,400,201980,Danny Green,1610612747,Los Angeles Lakers,3,7,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,218,1,1,20191022,LAC,LAL
355,Shot Chart Detail,0021900002,461,201980,Danny Green,1610612747,Los Angeles Lakers,3,4,2,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,27,1,1,20191022,LAC,LAL
356,Shot Chart Detail,0021900002,474,201980,Danny Green,1610612747,Los Angeles Lakers,3,3,4,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,239,22,1,1,20191022,LAC,LAL
357,Shot Chart Detail,0021900002,483,201980,Danny Green,1610612747,Los Angeles Lakers,3,2,16,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-78,240,1,1,20191022,LAC,LAL
358,Shot Chart Detail,0021900002,501,201980,Danny Green,1610612747,Los Angeles Lakers,3,0,45,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,214,1,1,20191022,LAC,LAL
359,Shot Chart Detail,0021900002,580,201980,Danny Green,1610612747,Los Angeles Lakers,4,6,43,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,34,1,0,20191022,LAC,LAL
360,Shot Chart Detail,0021900002,614,201980,Danny Green,1610612747,Los Angeles Lakers,4,4,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,-2,1,1,20191022,LAC,LAL
361,Shot Chart Detail,0021900002,623,201980,Danny Green,1610612747,Los Angeles Lakers,4,4,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,14,1,1,20191022,LAC,LAL
362,Shot Chart Detail,0021900002,632,201980,Danny Green,1610612747,Los Angeles Lakers,4,3,28,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,61,1,1,20191022,LAC,LAL
363,Shot Chart Detail,0021900025,7,201980,Danny Green,1610612747,Los Angeles Lakers,1,11,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-52,252,1,0,20191025,LAL,UTA
364,Shot Chart Detail,0021900025,37,201980,Danny Green,1610612747,Los Angeles Lakers,1,8,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,160,1,1,20191025,LAL,UTA
365,Shot Chart Detail,0021900025,46,201980,Danny Green,1610612747,Los Angeles Lakers,1,6,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-199,170,1,0,20191025,LAL,UTA
366,Shot Chart Detail,0021900025,106,201980,Danny Green,1610612747,Los Angeles Lakers,1,2,48,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20191025,LAL,UTA
367,Shot Chart Detail,0021900025,242,201980,Danny Green,1610612747,Los Angeles Lakers,2,5,59,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,13,1,0,20191025,LAL,UTA
368,Shot Chart Detail,0021900025,273,201980,Danny Green,1610612747,Los Angeles Lakers,2,3,48,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,43,1,0,20191025,LAL,UTA
369,Shot Chart Detail,0021900025,396,201980,Danny Green,1610612747,Los Angeles Lakers,3,7,45,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,197,1,1,20191025,LAL,UTA
370,Shot Chart Detail,0021900025,410,201980,Danny Green,1610612747,Los Angeles Lakers,3,5,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,10,1,0,20191025,LAL,UTA
371,Shot Chart Detail,0021900040,7,201980,Danny Green,1610612747,Los Angeles Lakers,1,11,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,23,96,1,0,20191027,LAL,CHA
372,Shot Chart Detail,0021900040,18,201980,Danny Green,1610612747,Los Angeles Lakers,1,10,21,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,225,146,1,0,20191027,LAL,CHA
373,Shot Chart Detail,0021900040,44,201980,Danny Green,1610612747,Los Angeles Lakers,1,8,39,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,19,1,0,20191027,LAL,CHA
374,Shot Chart Detail,0021900040,126,201980,Danny Green,1610612747,Los Angeles Lakers,1,2,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-51,178,1,0,20191027,LAL,CHA
375,Shot Chart Detail,0021900040,312,201980,Danny Green,1610612747,Los Angeles Lakers,2,2,25,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,0,20191027,LAL,CHA
376,Shot Chart Detail,0021900040,318,201980,Danny Green,1610612747,Los Angeles Lakers,2,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,172,193,1,0,20191027,LAL,CHA
377,Shot Chart Detail,0021900040,342,201980,Danny Green,1610612747,Los Angeles Lakers,2,0,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,77,1,0,20191027,LAL,CHA
378,Shot Chart Detail,0021900040,387,201980,Danny Green,1610612747,Los Angeles Lakers,3,10,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,18,1,1,20191027,LAL,CHA
379,Shot Chart Detail,0021900040,409,201980,Danny Green,1610612747,Los Angeles Lakers,3,9,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,233,101,1,0,20191027,LAL,CHA
380,Shot Chart Detail,0021900040,413,201980,Danny Green,1610612747,Los Angeles Lakers,3,8,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,27,1,1,20191027,LAL,CHA
381,Shot Chart Detail,0021900054,288,201980,Danny Green,1610612747,Los Angeles Lakers,2,5,8,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,178,1,1,20191029,LAL,MEM
382,Shot Chart Detail,0021900054,379,201980,Danny Green,1610612747,Los Angeles Lakers,3,10,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-5,106,1,1,20191029,LAL,MEM
383,Shot Chart Detail,0021900054,384,201980,Danny Green,1610612747,Los Angeles Lakers,3,9,27,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,64,1,1,20191029,LAL,MEM
384,Shot Chart Detail,0021900054,405,201980,Danny Green,1610612747,Los Angeles Lakers,3,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,200,1,0,20191029,LAL,MEM
385,Shot Chart Detail,0021900054,409,201980,Danny Green,1610612747,Los Angeles Lakers,3,7,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,226,50,1,0,20191029,LAL,MEM
386,Shot Chart Detail,0021900054,483,201980,Danny Green,1610612747,Los Angeles Lakers,3,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,215,141,1,0,20191029,LAL,MEM
387,Shot Chart Detail,0021900074,64,201980,Danny Green,1610612747,Los Angeles Lakers,1,7,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,-4,1,0,20191101,DAL,LAL
388,Shot Chart Detail,0021900074,256,201980,Danny Green,1610612747,Los Angeles Lakers,2,6,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,130,77,1,1,20191101,DAL,LAL
389,Shot Chart Detail,0021900074,278,201980,Danny Green,1610612747,Los Angeles Lakers,2,5,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,35,1,0,20191101,DAL,LAL
390,Shot Chart Detail,0021900074,293,201980,Danny Green,1610612747,Los Angeles Lakers,2,3,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-84,145,1,0,20191101,DAL,LAL
391,Shot Chart Detail,0021900074,375,201980,Danny Green,1610612747,Los Angeles Lakers,3,11,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,122,216,1,1,20191101,DAL,LAL
392,Shot Chart Detail,0021900074,421,201980,Danny Green,1610612747,Los Angeles Lakers,3,7,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,18,1,1,20191101,DAL,LAL
393,Shot Chart Detail,0021900074,455,201980,Danny Green,1610612747,Los Angeles Lakers,3,3,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,2,1,0,20191101,DAL,LAL
394,Shot Chart Detail,0021900074,602,201980,Danny Green,1610612747,Los Angeles Lakers,4,5,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,188,163,1,1,20191101,DAL,LAL
395,Shot Chart Detail,0021900074,675,201980,Danny Green,1610612747,Los Angeles Lakers,4,0,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,60,1,1,20191101,DAL,LAL
396,Shot Chart Detail,0021900088,36,201980,Danny Green,1610612747,Los Angeles Lakers,1,9,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,31,1,1,20191103,SAS,LAL
397,Shot Chart Detail,0021900088,295,201980,Danny Green,1610612747,Los Angeles Lakers,2,2,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-12,1,0,20191103,SAS,LAL
398,Shot Chart Detail,0021900088,354,201980,Danny Green,1610612747,Los Angeles Lakers,3,10,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,7,1,0,20191103,SAS,LAL
399,Shot Chart Detail,0021900088,360,201980,Danny Green,1610612747,Los Angeles Lakers,3,9,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-101,162,1,0,20191103,SAS,LAL
400,Shot Chart Detail,0021900100,55,201980,Danny Green,1610612747,Los Angeles Lakers,1,6,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,8,1,0,20191105,CHI,LAL
401,Shot Chart Detail,0021900100,76,201980,Danny Green,1610612747,Los Angeles Lakers,1,5,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,202,1,1,20191105,CHI,LAL
402,Shot Chart Detail,0021900100,104,201980,Danny Green,1610612747,Los Angeles Lakers,1,3,56,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,101,13,1,1,20191105,CHI,LAL
403,Shot Chart Detail,0021900100,352,201980,Danny Green,1610612747,Los Angeles Lakers,3,10,3,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,32,1,1,20191105,CHI,LAL
404,Shot Chart Detail,0021900100,397,201980,Danny Green,1610612747,Los Angeles Lakers,3,6,16,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,0,1,0,20191105,CHI,LAL
405,Shot Chart Detail,0021900002,498,2730,Dwight Howard,1610612747,Los Angeles Lakers,3,0,56,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191022,LAC,LAL
406,Shot Chart Detail,0021900002,521,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,11,6,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,43,1,0,20191022,LAC,LAL
407,Shot Chart Detail,0021900002,532,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,10,35,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,0,20191022,LAC,LAL
408,Shot Chart Detail,0021900025,88,2730,Dwight Howard,1610612747,Los Angeles Lakers,1,3,49,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,6,1,0,20191025,LAL,UTA
409,Shot Chart Detail,0021900025,98,2730,Dwight Howard,1610612747,Los Angeles Lakers,1,3,27,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,42,1,0,20191025,LAL,UTA
410,Shot Chart Detail,0021900025,649,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,1,58,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-2,1,1,20191025,LAL,UTA
411,Shot Chart Detail,0021900040,128,2730,Dwight Howard,1610612747,Los Angeles Lakers,1,2,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20191027,LAL,CHA
412,Shot Chart Detail,0021900040,142,2730,Dwight Howard,1610612747,Los Angeles Lakers,1,1,17,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-4,1,1,20191027,LAL,CHA
413,Shot Chart Detail,0021900040,186,2730,Dwight Howard,1610612747,Los Angeles Lakers,2,10,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,20,1,1,20191027,LAL,CHA
414,Shot Chart Detail,0021900040,241,2730,Dwight Howard,1610612747,Los Angeles Lakers,2,7,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,26,1,1,20191027,LAL,CHA
415,Shot Chart Detail,0021900040,508,2730,Dwight Howard,1610612747,Los Angeles Lakers,3,1,27,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,50,1,1,20191027,LAL,CHA
416,Shot Chart Detail,0021900040,519,2730,Dwight Howard,1610612747,Los Angeles Lakers,3,0,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,15,1,1,20191027,LAL,CHA
417,Shot Chart Detail,0021900040,558,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,10,18,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,37,1,1,20191027,LAL,CHA
418,Shot Chart Detail,0021900040,617,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,5,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,25,1,1,20191027,LAL,CHA
419,Shot Chart Detail,0021900054,113,2730,Dwight Howard,1610612747,Los Angeles Lakers,1,4,20,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,34,1,0,20191029,LAL,MEM
420,Shot Chart Detail,0021900054,194,2730,Dwight Howard,1610612747,Los Angeles Lakers,2,11,11,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191029,LAL,MEM
421,Shot Chart Detail,0021900074,280,2730,Dwight Howard,1610612747,Los Angeles Lakers,2,5,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,19,1,1,20191101,DAL,LAL
422,Shot Chart Detail,0021900088,203,2730,Dwight Howard,1610612747,Los Angeles Lakers,2,8,55,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191103,SAS,LAL
423,Shot Chart Detail,0021900088,226,2730,Dwight Howard,1610612747,Los Angeles Lakers,2,7,8,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191103,SAS,LAL
424,Shot Chart Detail,0021900088,532,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,9,39,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-82,13,1,1,20191103,SAS,LAL
425,Shot Chart Detail,0021900088,561,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,7,37,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,20191103,SAS,LAL
426,Shot Chart Detail,0021900088,575,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,6,48,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191103,SAS,LAL
427,Shot Chart Detail,0021900088,599,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,5,28,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-50,41,1,1,20191103,SAS,LAL
428,Shot Chart Detail,0021900088,641,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,2,39,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191103,SAS,LAL
429,Shot Chart Detail,0021900100,514,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,11,8,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20191105,CHI,LAL
430,Shot Chart Detail,0021900100,540,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,9,35,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191105,CHI,LAL
431,Shot Chart Detail,0021900100,555,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,8,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,16,1,1,20191105,CHI,LAL
432,Shot Chart Detail,0021900100,619,2730,Dwight Howard,1610612747,Los Angeles Lakers,4,4,57,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,20191105,CHI,LAL
433,Shot Chart Detail,0021900002,7,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,23,1,1,20191022,LAC,LAL
434,Shot Chart Detail,0021900002,21,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-144,41,1,1,20191022,LAC,LAL
435,Shot Chart Detail,0021900002,59,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-66,251,1,0,20191022,LAC,LAL
436,Shot Chart Detail,0021900002,129,2544,LeBron James,1610612747,Los Angeles Lakers,1,3,51,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,5,109,1,0,20191022,LAC,LAL
437,Shot Chart Detail,0021900002,187,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,220,190,1,1,20191022,LAC,LAL
438,Shot Chart Detail,0021900002,203,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-77,17,1,0,20191022,LAC,LAL
439,Shot Chart Detail,0021900002,206,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,2,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-16,71,1,1,20191022,LAC,LAL
