,Store,ds,yhat,y
3,1054,2015-07-16,7481.170696744089,7340
4,1054,2015-07-17,7729.933489815843,7664
5,1054,2015-07-18,4434.147935132079,4120
6,1054,2015-07-19,263.9828274371655,0
7,1054,2015-07-20,7104.73463160514,6181
8,1054,2015-07-21,6054.469919975541,4799
9,1054,2015-07-22,5570.330859138967,4905
10,1054,2015-07-23,5486.691883509634,5070
11,1054,2015-07-24,5733.352329875368,6210
12,1054,2015-07-25,4565.902639487223,3741
13,1054,2015-07-26,385.24729740176474,0
14,1054,2015-07-27,9363.259964341649,9209
15,1054,2015-07-28,8307.792747482534,6739
16,1054,2015-07-29,7817.847659149562,6631
17,1054,2015-07-30,7727.967339330598,7504
18,1054,2015-07-31,7968.115102225643,8918
0,1055,2015-07-13,9956.430692883716,10306
1,1055,2015-07-14,8873.226552343302,10049
2,1055,2015-07-15,8606.55690603601,9055
3,1055,2015-07-16,8555.884034734469,8756
4,1055,2015-07-17,8847.151611800165,7713
5,1055,2015-07-18,6929.912253367148,6887
6,1055,2015-07-19,0.0,0
7,1055,2015-07-20,7349.253021473527,6989
8,1055,2015-07-21,6268.545125588491,5310
9,1055,2015-07-22,6005.203998395668,5297
10,1055,2015-07-23,5958.746335905842,5517
11,1055,2015-07-24,6255.166254205904,6612
12,1055,2015-07-25,6867.458662866888,5601
13,1055,2015-07-26,0.0,0
14,1055,2015-07-27,9816.649619206793,9830
15,1055,2015-07-28,8743.52197948245,8464
16,1055,2015-07-29,8488.75580419997,8686
17,1055,2015-07-30,8451.814127457992,8042
18,1055,2015-07-31,8758.608691194937,10090
0,1056,2015-07-13,6217.49192839591,5052
1,1056,2015-07-14,5508.416582041557,4184
2,1056,2015-07-15,5439.7032501913545,4357
3,1056,2015-07-16,5363.3679532295355,4038
4,1056,2015-07-17,5858.948108052437,5183
5,1056,2015-07-18,5367.439854910142,5297
6,1056,2015-07-19,354.19440332833574,0
7,1056,2015-07-20,4810.650498648598,4431
8,1056,2015-07-21,4102.815304144297,3574
9,1056,2015-07-22,4033.548269851633,3220
10,1056,2015-07-23,3954.7438009429125,4271
11,1056,2015-07-24,4445.854009533217,4163
12,1056,2015-07-25,5482.735381934161,5630
13,1056,2015-07-26,454.0289607417778,0
14,1056,2015-07-27,6446.311024804107,6889
15,1056,2015-07-28,5726.779623531353,6165
16,1056,2015-07-29,5643.985745376789,5532
17,1056,2015-07-30,5549.976032853978,5125
18,1056,2015-07-31,6024.390148238016,6546
0,1057,2015-07-13,7997.4309619657,8019
1,1057,2015-07-14,7031.265463755056,6391
2,1057,2015-07-15,6994.497228733139,6315
3,1057,2015-07-16,7497.859000584392,6907
4,1057,2015-07-17,7733.690305627129,6909
5,1057,2015-07-18,7237.5436139302155,6567
6,1057,2015-07-19,147.03293859929306,0
7,1057,2015-07-20,6447.882205588647,5176
8,1057,2015-07-21,5479.0573838302225,4550
9,1057,2015-07-22,5438.461598823602,3765
10,1057,2015-07-23,5937.055926643028,4198
11,1057,2015-07-24,6167.4239674220125,5043
12,1057,2015-07-25,7374.651215800841,6066
13,1057,2015-07-26,272.46169589218596,0
14,1057,2015-07-27,8285.223046034826,7712
15,1057,2015-07-28,7311.157348944682,5967
16,1057,2015-07-29,7265.7661134632,6312
17,1057,2015-07-30,7760.164317918291,6945
18,1057,2015-07-31,7987.048978517028,7277
0,1058,2015-07-13,10237.842856612735,9569
1,1058,2015-07-14,9522.360032168299,9409
2,1058,2015-07-15,8770.467849920076,8222
3,1058,2015-07-16,8415.173467252913,6601
4,1058,2015-07-17,9488.880883284091,7263
5,1058,2015-07-18,5444.941159056016,4412
6,1058,2015-07-19,123.52032552834714,0
7,1058,2015-07-20,7686.096413730015,6009
8,1058,2015-07-21,6932.341195178773,6243
9,1058,2015-07-22,6142.250613661467,5331
10,1058,2015-07-23,5749.977229373131,5600
11,1058,2015-07-24,6789.06935360029,6606
12,1058,2015-07-25,5241.050840237878,3824
13,1058,2015-07-26,0.0,0
14,1058,2015-07-27,9963.002249269846,10313
15,1058,2015-07-28,9194.632391546074,9166
16,1058,2015-07-29,8396.86073205767,7467
17,1058,2015-07-30,8004.321549458719,7404
18,1058,2015-07-31,9050.8492788703,9202
0,1059,2015-07-13,10899.414810738355,11420
1,1059,2015-07-14,10007.477985426762,11600
2,1059,2015-07-15,9707.369328542494,9771
3,1059,2015-07-16,9697.655498091557,10045
4,1059,2015-07-17,9962.3891391828,9350
5,1059,2015-07-18,8723.603625650558,8014
6,1059,2015-07-19,0.0,0
7,1059,2015-07-20,8319.111289708733,7739
8,1059,2015-07-21,7425.106190794477,6724
9,1059,2015-07-22,7121.8803093717925,7135
10,1059,2015-07-23,7108.271801138409,6329
11,1059,2015-07-24,7368.64177874597,6798
12,1059,2015-07-25,8735.827236840894,7855
13,1059,2015-07-26,0.0,0
14,1059,2015-07-27,10933.803377723305,11883
15,1059,2015-07-28,10036.975030436686,9463
16,1059,2015-07-29,9732.135690949091,10134
17,1059,2015-07-30,9718.397419114752,9728
18,1059,2015-07-31,9980.346643520019,11672
0,1060,2015-07-13,10496.492223344709,9862
1,1060,2015-07-14,9109.292439073131,7807
2,1060,2015-07-15,8966.690842805525,7995
3,1060,2015-07-16,8912.124278151197,7725
4,1060,2015-07-17,9308.1819427027,7660
5,1060,2015-07-18,6195.481220200244,6053
6,1060,2015-07-19,275.2415114142517,0
7,1060,2015-07-20,8119.880648031275,6471
8,1060,2015-07-21,6706.630553091719,5528
9,1060,2015-07-22,6536.529635576815,6172
10,1060,2015-07-23,6453.751159030562,6348
11,1060,2015-07-24,6821.649863698937,5544
12,1060,2015-07-25,6122.2449491658335,3911
13,1060,2015-07-26,167.33864025971081,0
14,1060,2015-07-27,10444.661823164075,9032
15,1060,2015-07-28,9012.124744532706,7563
16,1060,2015-07-29,8826.28338992907,8159
17,1060,2015-07-30,8731.798480906706,8660
18,1060,2015-07-31,9092.402035597004,11782
0,1061,2015-07-13,10511.560493595556,10608
1,1061,2015-07-14,9230.655237295865,9521
2,1061,2015-07-15,9336.362784309018,8629
3,1061,2015-07-16,9623.496788068715,8668
4,1061,2015-07-17,10049.343508112643,9380
5,1061,2015-07-18,9201.091318487244,10033
6,1061,2015-07-19,526.7352130343913,0
7,1061,2015-07-20,8489.416931136402,7218
8,1061,2015-07-21,7189.2502541839385,6348
9,1061,2015-07-22,7270.457233940082,6638
10,1061,2015-07-23,7528.3483090444015,7439
11,1061,2015-07-24,7920.8173814893,7938
12,1061,2015-07-25,9367.108052201387,8679
13,1061,2015-07-26,640.8779909894033,0
14,1061,2015-07-27,10913.193984914185,11943
15,1061,2015-07-28,9572.095273131567,9805
16,1061,2015-07-29,9612.300673794474,9129
17,1061,2015-07-30,9829.990598178412,8173
18,1061,2015-07-31,10183.896362119178,11382
0,1062,2015-07-13,8960.081709288357,9510
1,1062,2015-07-14,8031.247951530849,8194
2,1062,2015-07-15,7692.5256189986185,7150
3,1062,2015-07-16,7894.663981168808,6513
4,1062,2015-07-17,8026.899620255822,6753
5,1062,2015-07-18,5721.5690227930345,5437
6,1062,2015-07-19,310.6413361286163,0
7,1062,2015-07-20,6263.106732187255,5343
8,1062,2015-07-21,5310.1136265931855,4122
9,1062,2015-07-22,4945.003244768371,4708
10,1062,2015-07-23,5119.159602887637,5818
11,1062,2015-07-24,5222.505046526176,5480
12,1062,2015-07-25,5699.293574092382,5302
13,1062,2015-07-26,256.9242563987517,0
14,1062,2015-07-27,8999.469610632379,9295
15,1062,2015-07-28,8021.7217664302725,7712
16,1062,2015-07-29,7634.430863279715,7050
17,1062,2015-07-30,7789.544114729066,7165
18,1062,2015-07-31,7877.459325026807,9389
0,1063,2015-07-13,6406.224246840095,7880
1,1063,2015-07-14,5474.551609625195,5637
2,1063,2015-07-15,5267.820147754722,4670
3,1063,2015-07-16,5200.9129749863,4956
4,1063,2015-07-17,5336.6487978320965,4913
5,1063,2015-07-18,3817.30631156699,3448
6,1063,2015-07-19,0.0,0
7,1063,2015-07-20,4783.187950916658,4600
8,1063,2015-07-21,3852.312481108637,3738
9,1063,2015-07-22,3646.217023124644,3426
10,1063,2015-07-23,3579.8992096297266,3373
11,1063,2015-07-24,3716.299089209172,2903
12,1063,2015-07-25,3850.9572514885504,2882
13,1063,2015-07-26,0.0,0
14,1063,2015-07-27,6472.852627638995,6337
15,1063,2015-07-28,5544.129138452024,5069
16,1063,2015-07-29,5340.792595652375,4906
17,1063,2015-07-30,5277.8978893905805,4779
18,1063,2015-07-31,5418.416299802039,4802
0,1064,2015-07-13,12832.907656270274,12252
1,1064,2015-07-14,12022.732646376146,11919
2,1064,2015-07-15,11400.800960633924,11088
3,1064,2015-07-16,11188.485436567235,10094
4,1064,2015-07-17,11785.873253847089,8671
5,1064,2015-07-18,9208.003392796008,8560
6,1064,2015-07-19,228.34605848005242,0
7,1064,2015-07-20,10035.25042569739,9056
8,1064,2015-07-21,9195.66619140707,7967
9,1064,2015-07-22,8542.229401410981,8328
10,1064,2015-07-23,8297.118965181291,7525
11,1064,2015-07-24,8861.293882168522,8451
12,1064,2015-07-25,9119.058588775702,6557
13,1064,2015-07-26,93.58657669581589,0
14,1064,2015-07-27,12763.380422783843,11554
15,1064,2015-07-28,11899.70670521102,10778
16,1064,2015-07-29,11226.226000938297,10554
17,1064,2015-07-30,10965.84615430293,9652
18,1064,2015-07-31,11520.142694468057,12689
0,1065,2015-07-13,5880.464778638856,6001
1,1065,2015-07-14,5503.365906760168,5290
2,1065,2015-07-15,5403.647840160658,4805
3,1065,2015-07-16,5256.339578012376,4559
4,1065,2015-07-17,5578.9775355183365,4836
5,1065,2015-07-18,3262.895774601442,2495
6,1065,2015-07-19,445.6402904117079,0
7,1065,2015-07-20,4922.055972004171,4229
8,1065,2015-07-21,4520.026437625722,3886
9,1065,2015-07-22,4394.772059543171,3338
10,1065,2015-07-23,4221.945385941573,4545
11,1065,2015-07-24,4519.696102640355,3474
12,1065,2015-07-25,3274.4516797911056,3268
13,1065,2015-07-26,433.1072103409392,0
14,1065,2015-07-27,5987.687216333561,5888
15,1065,2015-07-28,5568.857440083108,5775
16,1065,2015-07-29,5429.790320440499,4611
17,1065,2015-07-30,5246.376886870276,5147
18,1065,2015-07-31,5536.9074423376205,6180
0,1066,2015-07-13,13379.606390977517,11503
1,1066,2015-07-14,12378.2673919603,10628
2,1066,2015-07-15,11609.471601853878,9559
3,1066,2015-07-16,11444.12520956065,8624
4,1066,2015-07-17,12151.79285133377,8735
5,1066,2015-07-18,10844.148311785468,8972
6,1066,2015-07-19,236.12187126405752,0
7,1066,2015-07-20,11489.062267161164,8832
8,1066,2015-07-21,10447.257676695806,7834
9,1066,2015-07-22,9632.412068557165,7311
10,1066,2015-07-23,9416.608057151727,8201
11,1066,2015-07-24,10070.713126174836,7822
12,1066,2015-07-25,10801.22713464702,7280
13,1066,2015-07-26,135.32034756107737,0
14,1066,2015-07-27,13430.612429058328,11200
15,1066,2015-07-28,12337.287464072602,9406
16,1066,2015-07-29,11474.944469244652,9573
17,1066,2015-07-30,11216.943385073006,10072
18,1066,2015-07-31,11835.293478697185,10664
0,1067,2015-07-13,8087.7629834262025,8537
1,1067,2015-07-14,7255.826647834385,7503
2,1067,2015-07-15,7282.436091624107,5864
3,1067,2015-07-16,7321.832605169904,6547
4,1067,2015-07-17,8018.857526865424,6770
5,1067,2015-07-18,6419.172561511869,5784
6,1067,2015-07-19,578.1389491336485,0
7,1067,2015-07-20,6624.953356115184,5841
8,1067,2015-07-21,5774.990959297046,5327
9,1067,2015-07-22,5780.21740911333,5032
10,1067,2015-07-23,5795.410404852143,5755
11,1067,2015-07-24,6466.016687858122,5585
12,1067,2015-07-25,6544.732564198213,5089
13,1067,2015-07-26,668.7727877593693,0
14,1067,2015-07-27,8402.475067321924,8716
15,1067,2015-07-28,7524.661602973569,7166
16,1067,2015-07-29,7503.240228596438,6999
17,1067,2015-07-30,7493.613969479481,6979
18,1067,2015-07-31,8141.792105473181,6789
0,1068,2015-07-13,6079.727833653638,6547
1,1068,2015-07-14,5302.906474942107,5132
2,1068,2015-07-15,5394.4051150006935,5148
3,1068,2015-07-16,5179.190488135269,4419
4,1068,2015-07-17,5727.625779434533,4320
5,1068,2015-07-18,5321.799218304799,4910
6,1068,2015-07-19,401.74011163301077,0
7,1068,2015-07-20,4803.7732469045195,3392
8,1068,2015-07-21,4010.7480822521084,3503
9,1068,2015-07-22,4082.6097134572747,3479
10,1068,2015-07-23,3844.6772971071596,3683
11,1068,2015-07-24,4367.741900677164,3879
12,1068,2015-07-25,5392.462945134528,5333
13,1068,2015-07-26,446.8021528065575,0
14,1068,2015-07-27,6270.882544644814,7770
15,1068,2015-07-28,5446.837495014466,5911
16,1068,2015-07-29,5487.872758347588,4950
17,1068,2015-07-30,5219.917107825197,5025
18,1068,2015-07-31,5714.348986193205,5946
0,1069,2015-07-13,9170.748584124167,9425
1,1069,2015-07-14,8247.624393788647,8588
2,1069,2015-07-15,9140.135838557298,9577
3,1069,2015-07-16,7214.483887609087,6661
4,1069,2015-07-17,6968.048026727028,5144
5,1069,2015-07-18,3623.6086648408673,2687
6,1069,2015-07-19,201.84161363071127,0
7,1069,2015-07-20,6710.893549671512,6002
8,1069,2015-07-21,5773.471684840752,4743
9,1069,2015-07-22,6653.338086004164,6096
10,1069,2015-07-23,4717.113047944432,5262
11,1069,2015-07-24,4462.559732188655,4585
12,1069,2015-07-25,3470.726629491506,3095
13,1069,2015-07-26,60.4222289426034,0
14,1069,2015-07-27,8902.424149015518,9344
15,1069,2015-07-28,7967.185791877716,7737
16,1069,2015-07-29,8852.679749194114,9573
17,1069,2015-07-30,6925.480027032352,7384
18,1069,2015-07-31,6683.212360750796,7746
0,1070,2015-07-13,9350.2938034535,9857
1,1070,2015-07-14,8218.585576577469,9472
2,1070,2015-07-15,7928.036829186949,7691
3,1070,2015-07-16,7836.524944314691,7878
4,1070,2015-07-17,8099.60465446509,5872
5,1070,2015-07-18,7410.4231956900885,7160
6,1070,2015-07-19,0.0,0
7,1070,2015-07-20,6975.950404366788,7039
8,1070,2015-07-21,5858.120861865498,5686
9,1070,2015-07-22,5578.925343308026,5485
10,1070,2015-07-23,5496.089268095994,5877
11,1070,2015-07-24,5765.0824730979,5881
12,1070,2015-07-25,7608.309311721921,7009
13,1070,2015-07-26,148.16810914991845,0
14,1070,2015-07-27,9703.29022890884,11410
15,1070,2015-07-28,8581.12232681215,9263
16,1070,2015-07-29,8295.322631778468,8697
17,1070,2015-07-30,8203.86079819207,8867
18,1070,2015-07-31,8462.480573926556,9442
0,1071,2015-07-13,8170.512291884429,8531
1,1071,2015-07-14,7648.766117858198,7895
2,1071,2015-07-15,7108.52867166264,7368
3,1071,2015-07-16,7241.2673371094,7557
4,1071,2015-07-17,7123.439658818668,6366
5,1071,2015-07-18,5019.994976199185,5046
6,1071,2015-07-19,164.38470542364075,0
7,1071,2015-07-20,6487.980026762587,6199
8,1071,2015-07-21,5946.090645713695,5411
9,1071,2015-07-22,5384.791019382263,4705
10,1071,2015-07-23,5496.152691307208,4864
11,1071,2015-07-24,5357.255523233173,4940
12,1071,2015-07-25,4967.176335903624,3978
13,1071,2015-07-26,87.47709512813844,0
14,1071,2015-07-27,8136.8503885381015,7963
15,1071,2015-07-28,7581.690514360888,6767
16,1071,2015-07-29,7010.201214924006,5780
17,1071,2015-07-30,7114.826532991919,6093
18,1071,2015-07-31,6972.926514013859,7241
0,1072,2015-07-13,10365.969460504775,10407
1,1072,2015-07-14,9381.783248807467,9281
2,1072,2015-07-15,9230.309272315542,8031
3,1072,2015-07-16,8835.28276011599,7426
4,1072,2015-07-17,9192.953849400481,7828
5,1072,2015-07-18,4974.1259637110925,4457
6,1072,2015-07-19,321.02879620239344,0
7,1072,2015-07-20,8247.481588688572,7063
8,1072,2015-07-21,7253.09985474305,6318
9,1072,2015-07-22,7088.095682823294,5620
10,1072,2015-07-23,6676.45060625393,5756
11,1072,2015-07-24,7014.727112617479,6363
12,1072,2015-07-25,5112.422988673327,3858
13,1072,2015-07-26,417.5207023713657,0
14,1072,2015-07-27,10686.445083209415,9148
15,1072,2015-07-28,9667.793850595672,8578
16,1072,2015-07-29,9477.985823631896,7770
17,1072,2015-07-30,9041.511299143318,7739
18,1072,2015-07-31,9355.434469993166,10270
0,1073,2015-07-13,13404.80838958371,12716
1,1073,2015-07-14,12669.912429717944,11371
2,1073,2015-07-15,12182.49900259589,11649
3,1073,2015-07-16,12003.227254429472,9831
4,1073,2015-07-17,12226.799343574912,9982
5,1073,2015-07-18,8854.691373236436,7726
6,1073,2015-07-19,477.13465143254734,0
7,1073,2015-07-20,10772.293520325084,9522
8,1073,2015-07-21,10019.570515736137,8278
9,1073,2015-07-22,9514.825540521937,7878
10,1073,2015-07-23,9319.057921265528,7499
11,1073,2015-07-24,9527.297410505798,7521
12,1073,2015-07-25,8933.886283937985,4844
13,1073,2015-07-26,427.0474449764339,0
14,1073,2015-07-27,13686.247379992963,7624
15,1073,2015-07-28,12937.26626309384,7496
16,1073,2015-07-29,12438.561639309104,6528
17,1073,2015-07-30,12251.207869311624,7648
18,1073,2015-07-31,12470.247621870845,9413
0,1074,2015-07-13,7124.6950766532855,7984
1,1074,2015-07-14,5876.19228853535,6352
2,1074,2015-07-15,5864.909972547743,5439
3,1074,2015-07-16,6117.623363194816,5305
4,1074,2015-07-17,6554.076396098542,5150
5,1074,2015-07-18,4752.265256612813,3995
6,1074,2015-07-19,172.1549477841014,0
7,1074,2015-07-20,5052.799002539854,4851
8,1074,2015-07-21,3787.8204368778684,4230
9,1074,2015-07-22,3757.9264206223434,3271
10,1074,2015-07-23,3990.4276653135994,4833
11,1074,2015-07-24,4405.651055801953,4654
12,1074,2015-07-25,4735.332959213638,4315
13,1074,2015-07-26,142.56257254977584,0
14,1074,2015-07-27,7138.241249276014,8305
15,1074,2015-07-28,5852.553023535353,7110
16,1074,2015-07-29,5803.959536642571,5597
17,1074,2015-07-30,6020.277398319652,6419
18,1074,2015-07-31,6422.268908565003,6789
0,1075,2015-07-13,13875.76953377178,14425
1,1075,2015-07-14,12454.928981981539,11678
2,1075,2015-07-15,12044.677843952897,12288
3,1075,2015-07-16,11915.482530098825,12551
4,1075,2015-07-17,12121.33667366885,11233
5,1075,2015-07-18,13221.253569073824,12465
6,1075,2015-07-19,0.0,0
7,1075,2015-07-20,12381.708565882436,12143
8,1075,2015-07-21,10947.875815198802,10202
9,1075,2015-07-22,10526.470596730056,10374
10,1075,2015-07-23,10388.482467611124,10188
11,1075,2015-07-24,10588.382382887941,9772
12,1075,2015-07-25,13122.711243532862,11909
13,1075,2015-07-26,0.0,0
14,1075,2015-07-27,13731.526671635998,12741
15,1075,2015-07-28,12307.451930505207,10911
16,1075,2015-07-29,11899.84775812808,11597
17,1075,2015-07-30,11779.637348049668,11007
18,1075,2015-07-31,12001.111498567365,11662
0,1076,2015-07-13,6014.071936959897,4647
1,1076,2015-07-14,5313.984789767989,4816
2,1076,2015-07-15,5035.60940092373,4716
3,1076,2015-07-16,5097.871187977077,4605
4,1076,2015-07-17,5150.23121327891,3300
5,1076,2015-07-18,3565.8278488868064,2668
6,1076,2015-07-19,121.16899067784661,0
7,1076,2015-07-20,4638.587794853013,3803
8,1076,2015-07-21,3925.7558422206685,2996
9,1076,2015-07-22,3635.3990775128177,3228
10,1076,2015-07-23,3686.6816939527316,2994
11,1076,2015-07-24,3729.2934853715074,2913
12,1076,2015-07-25,3483.8913909072144,3211
13,1076,2015-07-26,17.438567825058385,0
14,1076,2015-07-27,5902.09626410331,4487
15,1076,2015-07-28,5188.093111408174,3108
16,1076,2015-07-29,4898.600753019592,3155
17,1076,2015-07-30,4952.843799458918,4143
18,1076,2015-07-31,5000.530856680404,5950
0,1077,2015-07-13,6489.837416013775,6708
1,1077,2015-07-14,5691.968176084628,5191
2,1077,2015-07-15,5392.872492400297,4482
3,1077,2015-07-16,5400.742740664795,5220
4,1077,2015-07-17,5812.834918659454,4510
5,1077,2015-07-18,3228.46761891015,2795
6,1077,2015-07-19,86.45984403327196,0
7,1077,2015-07-20,4961.728380083181,4017
8,1077,2015-07-21,4155.628709726925,3650
9,1077,2015-07-22,3846.2496901052737,3853
10,1077,2015-07-23,3842.0481332806185,3215
11,1077,2015-07-24,4240.595361996353,3814
12,1077,2015-07-25,3251.6707557389122,2198
13,1077,2015-07-26,90.38423238844035,0
14,1077,2015-07-27,6567.001650852143,6517
15,1077,2015-07-28,5745.879845239608,5355
16,1077,2015-07-29,5422.022860486141,4456
17,1077,2015-07-30,5404.30341042721,5024
18,1077,2015-07-31,5790.686412465222,5616
0,1078,2015-07-13,10877.421978939772,12228
1,1078,2015-07-14,9907.215428287258,9879
2,1078,2015-07-15,9584.128478584707,9839
3,1078,2015-07-16,9248.367130259627,8089
4,1078,2015-07-17,9374.806453682906,8020
5,1078,2015-07-18,6601.907173465462,6672
6,1078,2015-07-19,620.361267860088,0
7,1078,2015-07-20,7558.422583516046,6609
8,1078,2015-07-21,6562.585366062593,5679
9,1078,2015-07-22,6210.309313357235,5537
10,1078,2015-07-23,5842.304410716213,6938
11,1078,2015-07-24,5934.031009038285,5678
12,1078,2015-07-25,6661.870715457175,5611
13,1078,2015-07-26,641.8021018515378,0
14,1078,2015-07-27,11080.979115439397,13174
15,1078,2015-07-28,10047.652670722495,10301
16,1078,2015-07-29,9658.983211547133,9988
17,1078,2015-07-30,9256.38958446099,9973
18,1078,2015-07-31,9315.995096277404,9732
0,1079,2015-07-13,12130.87172225135,14043
1,1079,2015-07-14,11096.129371504596,11519
2,1079,2015-07-15,10370.651726015027,11093
3,1079,2015-07-16,10186.278866552213,9049
4,1079,2015-07-17,10634.666396584793,9342
5,1079,2015-07-18,6836.260837183625,6257
6,1079,2015-07-19,610.7462365329018,0
7,1079,2015-07-20,8607.256992532799,7392
8,1079,2015-07-21,7547.694316908194,7344
9,1079,2015-07-22,6793.803701966139,6179
10,1079,2015-07-23,6578.097615902304,7513
11,1079,2015-07-24,6993.002175330381,7922
12,1079,2015-07-25,6824.604479214242,6702
13,1079,2015-07-26,566.9934125692037,0
14,1079,2015-07-27,12187.050094078222,13256
15,1079,2015-07-28,11093.621650895167,10298
16,1079,2015-07-29,10308.19527204248,9099
17,1079,2015-07-30,10064.116340070186,9720
18,1079,2015-07-31,10454.560394985501,10418
0,1080,2015-07-13,13931.85356862138,14693
1,1080,2015-07-14,12411.195124862545,12361
2,1080,2015-07-15,12529.302327047542,10809
3,1080,2015-07-16,11910.594547542241,10622
4,1080,2015-07-17,12812.920939975205,11732
5,1080,2015-07-18,11637.27257993133,10830
6,1080,2015-07-19,842.5901562032395,0
7,1080,2015-07-20,11855.656026928998,10276
8,1080,2015-07-21,10308.360401767959,8606
9,1080,2015-07-22,10397.29381920114,7883
10,1080,2015-07-23,9747.443196117287,9928
11,1080,2015-07-24,10617.247950112836,9691
12,1080,2015-07-25,11800.92455101476,11903
13,1080,2015-07-26,956.2250627750618,0
14,1080,2015-07-27,14352.54895862188,13146
15,1080,2015-07-28,12774.339357558812,12842
16,1080,2015-07-29,12833.729837232828,11630
17,1080,2015-07-30,12156.119580226334,12809
18,1080,2015-07-31,13000.288983734335,12042
0,1081,2015-07-13,9304.87412034098,10386
1,1081,2015-07-14,8960.081376678238,9327
2,1081,2015-07-15,8649.59430048937,7906
3,1081,2015-07-16,8349.96067810859,7760
4,1081,2015-07-17,8181.00000594127,7548
5,1081,2015-07-18,3794.738078057163,2780
6,1081,2015-07-19,5422.191620365442,5657
7,1081,2015-07-20,6649.484847884231,6431
8,1081,2015-07-21,6256.10317558179,5528
9,1081,2015-07-22,5904.090611799604,5923
10,1081,2015-07-23,5570.954360952564,5582
11,1081,2015-07-24,5377.313774695634,5797
12,1081,2015-07-25,3258.4810877818627,2575
13,1081,2015-07-26,4883.619644758968,5766
14,1081,2015-07-27,8428.896391493488,8745
15,1081,2015-07-28,8056.391560742768,7555
16,1081,2015-07-29,7735.084169218348,7707
17,1081,2015-07-30,7442.032473055156,7135
18,1081,2015-07-31,7297.198054717816,7641
0,1082,2015-07-13,8711.045179648587,9376
1,1082,2015-07-14,8098.554438271939,9073
2,1082,2015-07-15,7265.395585479075,7392
3,1082,2015-07-16,7700.219204124642,6983
4,1082,2015-07-17,7124.492568307056,5617
5,1082,2015-07-18,5509.32838386357,4076
6,1082,2015-07-19,300.6247517665552,0
7,1082,2015-07-20,6768.35075697596,6148
8,1082,2015-07-21,6133.395460501549,5608
9,1082,2015-07-22,5278.276511254104,5102
10,1082,2015-07-23,5692.298332964027,5508
11,1082,2015-07-24,5097.570521769178,5353
12,1082,2015-07-25,5365.09546487753,4666
13,1082,2015-07-26,170.6966127374501,0
14,1082,2015-07-27,8480.87842874545,9825
15,1082,2015-07-28,7836.217966694236,8953
16,1082,2015-07-29,6975.556359327455,7176
17,1082,2015-07-30,7388.385278068156,7795
18,1082,2015-07-31,6796.879481886468,7915
0,1083,2015-07-13,6892.796484621649,7841
1,1083,2015-07-14,6461.073273930143,6608
2,1083,2015-07-15,6367.144283871104,6463
3,1083,2015-07-16,6085.006843557286,5207
4,1083,2015-07-17,6640.261696198727,6622
5,1083,2015-07-18,6256.265497509443,5703
6,1083,2015-07-19,216.3554541458342,0
7,1083,2015-07-20,5593.84500038709,5442
8,1083,2015-07-21,5154.053912598564,5051
9,1083,2015-07-22,5049.763848059987,5491
10,1083,2015-07-23,4755.234000239569,4901
11,1083,2015-07-24,5296.378668977277,5117
12,1083,2015-07-25,6327.336483055812,5743
13,1083,2015-07-26,269.02027664449406,0
14,1083,2015-07-27,7062.952259954703,7282
15,1083,2015-07-28,6606.204988533415,6576
16,1083,2015-07-29,6485.2341596151255,7005
17,1083,2015-07-30,6174.702800255349,5347
18,1083,2015-07-31,6700.903646915128,7655
0,1084,2015-07-13,8165.10708098373,7730
1,1084,2015-07-14,7542.774287373271,7369
2,1084,2015-07-15,6930.670436098082,6680
3,1084,2015-07-16,7199.138161287274,6903
4,1084,2015-07-17,7092.6789231235225,6550
5,1084,2015-07-18,6189.427056879852,5519
6,1084,2015-07-19,277.4993773793665,0
7,1084,2015-07-20,6637.168121409907,6270
8,1084,2015-07-21,6005.33150466523,5454
9,1084,2015-07-22,5382.706617386565,5416
10,1084,2015-07-23,5639.761848154103,5944
11,1084,2015-07-24,5521.1587005934025,5199
12,1084,2015-07-25,6157.277461187052,5411
13,1084,2015-07-26,225.65417883792236,0
14,1084,2015-07-27,8134.546405198497,6973
15,1084,2015-07-28,7490.421601024037,7055
16,1084,2015-07-29,6855.92324364288,6641
17,1084,2015-07-30,7101.773518116727,6748
18,1084,2015-07-31,6972.879058857206,9674
0,1085,2015-07-13,9779.54416147969,10514
1,1085,2015-07-14,8707.44972904374,8979
2,1085,2015-07-15,8482.613919362902,8617
3,1085,2015-07-16,8403.309522149651,8007
4,1085,2015-07-17,8881.72571478296,7989
5,1085,2015-07-18,5268.929858556131,5103
6,1085,2015-07-19,173.64552336106027,0
7,1085,2015-07-20,7273.788409337446,6837
8,1085,2015-07-21,6200.722758325917,5982
9,1085,2015-07-22,5973.790545353371,5637
10,1085,2015-07-23,5891.3621347180015,6592
11,1085,2015-07-24,6365.762278187537,6376
12,1085,2015-07-25,5275.166109702697,4252
13,1085,2015-07-26,182.70703016698906,0
14,1085,2015-07-27,9789.75801863112,9787
15,1085,2015-07-28,8709.86774754267,7808
16,1085,2015-07-29,8476.253482756954,7584
17,1085,2015-07-30,8387.510523908242,7836
18,1085,2015-07-31,8856.175443588481,9512
0,1086,2015-07-13,9776.536710171018,10686
1,1086,2015-07-14,8304.652712015211,8217
2,1086,2015-07-15,7720.731205614366,7021
3,1086,2015-07-16,7583.338917801957,6250
4,1086,2015-07-17,7443.007825814013,6194
